class,Order,Family,Genus,Genus_species
Aves,Passeriformes,Tyrannidae,Phaeomyias,Phaeomyias murina
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Passeriformes,,,
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus collybita
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs
Aves,Suliformes,Phalacrocoracidae,Leucocarbo,Leucocarbo atriceps
Aves,Passeriformes,Corvidae,Corvus,Corvus corone
Aves,Coraciiformes,Meropidae,Merops,Merops orientalis
Aves,Passeriformes,Corvidae,Perisoreus,Perisoreus canadensis
Aves,Suliformes,Sulidae,Sula,Sula leucogaster
Aves,Passeriformes,,,
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura oryzivora
Aves,Accipitriformes,Accipitridae,Milvus,Milvus migrans
Aves,Passeriformes,Sittidae,Sitta,Sitta europaea
Aves,Charadriiformes,Laridae,Phaetusa,Phaetusa simplex
Aves,Charadriiformes,Laridae,Rissa,Rissa tridactyla
Aves,Cuculiformes,Cuculidae,Coccyzus,Coccyzus minor
Aves,Passeriformes,Tityridae,Pachyramphus,Pachyramphus cinnamomeus
Aves,Piciformes,Picidae,Yungipicus,Yungipicus kizuki
Aves,Psittaciformes,Psittacidae,Ara,Ara macao
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome
Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus
Aves,Passeriformes,Alcippeidae,Alcippe,Alcippe morrisonia
Aves,Psittaciformes,Psittacidae,Amazona,Amazona farinosa
Aves,Casuariiformes,Casuariidae,Dromaius,Dromaius novaehollandiae
Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura striata
Aves,Anseriformes,Anatidae,Anas,
Aves,Passeriformes,Pellorneidae,Malacocincla,Malacocincla malaccensis
Aves,Pelecaniformes,Ardeidae,Ixobrychus,Ixobrychus cinnamomeus
Aves,Pelecaniformes,Threskiornithidae,Threskiornis,Threskiornis aethiopicus
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza schoeniclus
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia atricapilla
Aves,Passeriformes,Furnariidae,Glyphorynchus,Glyphorynchus spirurus
Aves,Accipitriformes,Accipitridae,Milvus,Milvus migrans
Aves,Passeriformes,Cardinalidae,Cyanocompsa,Cyanocompsa parellina
Aves,Passeriformes,,,
Aves,Passeriformes,Parulidae,Geothlypis,Geothlypis philadelphia
Aves,Apodiformes,,,
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza godlewskii
Aves,Passeriformes,Laniidae,Lanius,Lanius collurio
Aves,Passeriformes,Motacillidae,Anthus,Anthus spinoletta
Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus scirpaceus
Aves,Pelecaniformes,Ardeidae,Bubulcus,Bubulcus ibis
Aves,Strigiformes,Strigidae,Athene,Athene noctua
Aves,Passeriformes,Paridae,Sittiparus,Sittiparus varius
Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops japonicus
Aves,Accipitriformes,Accipitridae,Spilornis,Spilornis cheela
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus caerulescens
Aves,Columbiformes,,,
Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps nigricollis
Aves,Passeriformes,Passerellidae,Passerella,Passerella iliaca
Aves,Piciformes,Picidae,Leuconotopicus,Leuconotopicus arizonae
Aves,Passeriformes,Tityridae,Myiobius,Myiobius barbatus
Aves,Passeriformes,Turdidae,Turdus,Turdus albicollis
Aves,Passeriformes,Thamnophilidae,Myrmotherula,Myrmotherula longipennis
Aves,Passeriformes,,,
Aves,Procellariiformes,Procellariidae,Ardenna,Ardenna carneipes
Aves,Podicipediformes,Podicipedidae,Poliocephalus,Poliocephalus rufopectus
Aves,Pelecaniformes,Ardeidae,Ardea,Ardea herodias
Aves,Accipitriformes,Accipitridae,Buteo,Buteo lagopus
Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia albicollis
Aves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus leucotis
Aves,Passeriformes,,,
Aves,Procellariiformes,Procellariidae,Fulmarus,Fulmarus glacialis
Aves,Charadriiformes,Scolopacidae,Numenius,Numenius tenuirostris
Aves,Psittaciformes,Psittacidae,Eupsittula,Eupsittula cactorum
Aves,Piciformes,Picidae,Colaptes,Colaptes melanochloros
Aves,Bucerotiformes,Bucerotidae,Lophoceros,Lophoceros alboterminatus
Aves,Apodiformes,Trochilidae,Campylopterus,Campylopterus hemileucurus
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Passeriformes,Thraupidae,Poospiza,Poospiza melanoleuca
Aves,Passeriformes,,,
Aves,Passeriformes,Tyrannidae,Alectrurus,Alectrurus risora
Aves,Passeriformes,Turdidae,Turdus,Turdus albicollis
Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon
Aves,Strigiformes,Tytonidae,Tyto,Tyto alba
Aves,Passeriformes,Muscicapidae,Phoenicurus,Phoenicurus alaschanicus
Aves,Passeriformes,Passeridae,Passer,Passer domesticus
Aves,Passeriformes,Mohouidae,Mohoua,Mohoua ochrocephala
Aves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle americana
Aves,Passeriformes,Locustellidae,Locustella,Locustella alishanensis
Aves,Passeriformes,Parulidae,Setophaga,Setophaga palmarum
Aves,Caprimulgiformes,Caprimulgidae,Lyncornis,Lyncornis macrotis
Aves,Passeriformes,Formicariidae,Formicarius,Formicarius colma
Aves,Charadriiformes,Laridae,Sterna,Sterna hirundo
Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor
Aves,Passeriformes,Hirundinidae,Progne,Progne subis
Aves,Passeriformes,Acanthisittidae,Acanthisitta,Acanthisitta chloris
Aves,Psittaciformes,Psittacidae,Poicephalus,Poicephalus cryptoxanthus
Aves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala pectoralis
Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops poliogastrus
Aves,Anseriformes,Anatidae,Aix,Aix galericulata
Aves,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
Aves,Passeriformes,Thraupidae,Sporophila,Sporophila hypoxantha
Aves,Coraciiformes,Meropidae,Merops,Merops albicollis
Aves,Columbiformes,Columbidae,Geotrygon,Geotrygon chrysia
Aves,Accipitriformes,Accipitridae,Buteo,Buteo hemilasius
Aves,Passeriformes,Nectariniidae,Aethopyga,Aethopyga gouldiae
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Pelecaniformes,Ardeidae,Ardea,Ardea cocoi
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza cioides
Aves,Charadriiformes,Laridae,Sterna,Sterna hirundo
Aves,Columbiformes,Columbidae,Columba,Columba rupestris
Aves,Piciformes,Picidae,Dryocopus,Dryocopus martius
Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe oenanthe
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia atricapilla
Aves,Caprimulgiformes,Caprimulgidae,Hydropsalis,Hydropsalis cayennensis
Aves,Passeriformes,Icteridae,Icterus,Icterus jamacaii
Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus simplex
Aves,Strigiformes,Strigidae,Strix,Strix uralensis
Aves,Passeriformes,Parulidae,Cardellina,Cardellina rubra
Aves,Apodiformes,Trochilidae,Basilinna,Basilinna xantusii
Aves,Anseriformes,Anatidae,Mareca,Mareca americana
Aves,Apodiformes,Trochilidae,Selasphorus,Selasphorus scintilla
Aves,Passeriformes,,,
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Piciformes,Picidae,Celeus,Celeus undatus
Aves,Piciformes,Picidae,Celeus,Celeus grammicus
Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia decaocto
Aves,Galliformes,Phasianidae,Arborophila,Arborophila crudigularis
Aves,Passeriformes,Furnariidae,Asthenes,Asthenes modesta
Aves,Anseriformes,Anatidae,Anas,
Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus blanfordi
Aves,Psittaciformes,Psittacidae,Ara,Ara militaris
Aves,Apodiformes,Trochilidae,Thalurania,Thalurania furcata
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Passeriformes,Thraupidae,Phrygilus,Phrygilus patagonicus
Aves,Passeriformes,Passeridae,Passer,Passer domesticus
Aves,Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes ardesiacus
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura atricapilla
Aves,Passeriformes,Cettiidae,Horornis,Horornis acanthizoides
Aves,Columbiformes,Columbidae,Claravis,Claravis pretiosa
Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus icterocephalus
Aves,Passeriformes,Thraupidae,Saltator,Saltator fuliginosus
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus himantopus
Aves,Charadriiformes,Jacanidae,Jacana,Jacana jacana
Aves,Passeriformes,Thraupidae,Thraupis,Thraupis episcopus
Aves,Passeriformes,Nectariniidae,Arachnothera,Arachnothera longirostra
Aves,Passeriformes,Teretistridae,Teretistris,Teretistris fernandinae
Aves,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax
Aves,Columbiformes,Columbidae,Columba,Columba palumbus
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Passerellidae,Melospiza,Melospiza georgiana
Aves,Anseriformes,Anatidae,Anas,Anas carolinensis
Aves,Strigiformes,Strigidae,Asio,Asio flammeus
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia communis
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia borin
Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma magentae
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus leucopodus
Aves,Podicipediformes,Podicipedidae,Podilymbus,Podilymbus podiceps
Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon smyrnensis
Aves,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
Aves,Passeriformes,Cettiidae,Horornis,Horornis fortipes
Aves,Passeriformes,Tityridae,Pachyramphus,Pachyramphus minor
Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes troglodytes
Aves,Passeriformes,Cardinalidae,Amaurospiza,Amaurospiza moesta
Aves,Passeriformes,Hirundinidae,Riparia,Riparia riparia
Aves,Passeriformes,Pellorneidae,Malacopteron,Malacopteron magnirostre
Aves,Pelecaniformes,Threskiornithidae,Platalea,Platalea ajaja
Aves,Anseriformes,Anatidae,Melanitta,Melanitta fusca
Aves,Charadriiformes,Scolopacidae,Xenus,Xenus cinereus
Aves,Passeriformes,Leiothrichidae,Pterorhinus,Pterorhinus gularis
Aves,Passeriformes,,,
Aves,Columbiformes,Columbidae,Ectopistes,Ectopistes migratorius
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome
Aves,Columbiformes,Columbidae,Goura,Goura scheepmakeri
Aves,Passeriformes,Laniidae,Lanius,Lanius collurio
Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
Aves,Apodiformes,Trochilidae,Adelomyia,Adelomyia melanogenys
Aves,Passeriformes,Paridae,Poecile,Poecile palustris
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura castaneothorax
Aves,Psittaciformes,Psittacidae,Ara,Ara macao
Aves,Passeriformes,Tyrannidae,Suiriri,Suiriri suiriri
Aves,Passeriformes,Estrildidae,Poephila,Poephila acuticauda
Aves,Passeriformes,Vireonidae,Vireo,Vireo flavoviridis
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia curruca
Aves,Passeriformes,Mohouidae,Mohoua,Mohoua albicilla
Aves,Passeriformes,Parulidae,Myiothlypis,Myiothlypis fulvicauda
Aves,Passeriformes,Tyrannidae,Knipolegus,Knipolegus cyanirostris
Aves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma leucorhoa
Aves,Passeriformes,Parulidae,Setophaga,Setophaga magnolia
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus canariensis
Aves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle inda
Aves,Passeriformes,Thraupidae,Dacnis,Dacnis cayana
Aves,Anseriformes,Anatidae,Anser,Anser canagicus
Aves,Cuculiformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Prunellidae,Prunella,Prunella immaculata
Aves,Passeriformes,Leiothrichidae,Argya,Argya altirostris
Aves,Passeriformes,Laniidae,Lanius,Lanius collurio
Aves,Passeriformes,Parulidae,Leiothlypis,Leiothlypis ruficapilla
Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma feae
Aves,Psittaciformes,Psittacidae,Amazona,Amazona sp.
Aves,Galliformes,Numididae,Numida,Numida meleagris
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Passeriformes,Muscicapidae,Calliope,Calliope pectoralis
Aves,Passeriformes,Passerellidae,Junco,Junco phaeonotus
Aves,Pelecaniformes,Ardeidae,Egretta,Egretta novaehollandiae
Aves,Apodiformes,Apodidae,Apus,Apus apus
Aves,Gaviiformes,Gaviidae,Gavia,Gavia pacifica
Aves,Passeriformes,,,
Aves,Passeriformes,Tyrannidae,Tolmomyias,Tolmomyias assimilis
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis bourcieri
Aves,Passeriformes,Locustellidae,Locustella,Locustella naevia
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus unicolor
Aves,Passeriformes,Corvidae,Garrulus,Garrulus lidthi
Aves,Passeriformes,Tyrannidae,Tolmomyias,Tolmomyias sulphurescens
Aves,Piciformes,Bucconidae,Notharchus,Notharchus macrorhynchos
Aves,Passeriformes,,,
Aves,,,,
Aves,Passeriformes,Thraupidae,Coereba,Coereba flaveola
Aves,Charadriiformes,Scolopacidae,Tringa,Tringa nebularia
Aves,Passeriformes,Paridae,Parus,Parus major
Aves,Columbiformes,Columbidae,Columba,Columba livia
Aves,Passeriformes,Thraupidae,Volatinia,Volatinia jacarina
Aves,Psittaciformes,Psittacidae,Amazona,Amazona sp.
Aves,Galliformes,Phasianidae,Alectoris,
Aves,Cuculiformes,Cuculidae,Centropus,Centropus sinensis
Aves,Psittaciformes,Psittacidae,Poicephalus,Poicephalus cryptoxanthus
Aves,Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros cassidix
Aves,Passeriformes,Tyrannidae,Sublegatus,Sublegatus modestus
Aves,Gruiformes,Rallidae,Amaurornis,Amaurornis akool
Aves,Piciformes,Picidae,Colaptes,Colaptes auratus
Aves,Passeriformes,Hirundinidae,Hirundo,Hirundo rustica
Aves,Anseriformes,Anatidae,Polysticta,Polysticta stelleri
Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon
Aves,Passeriformes,,,
Aves,Passeriformes,Troglodytidae,Henicorhina,Henicorhina leucophrys
Aves,Passeriformes,Grallariidae,Myrmothera,Myrmothera simplex
Aves,Charadriiformes,Alcidae,Aethia,Aethia cristatella
Aves,Passeriformes,,,
Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola rubetra
Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus tyrannulus
Aves,Passeriformes,Cardinalidae,Cyanocompsa,Cyanocompsa parellina
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Passeriformes,Hirundinidae,Riparia,Riparia riparia
Aves,Passeriformes,,,
Aves,Charadriiformes,Laridae,Gelochelidon,Gelochelidon nilotica
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysolophus
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi
Aves,Passeriformes,Muscicapidae,Luscinia,Luscinia luscinia
Aves,Passeriformes,Ploceidae,Ploceus,Ploceus galbula
Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos
Aves,Passeriformes,Passerellidae,Ammodramus,Ammodramus nelsoni
Aves,Passeriformes,Icteridae,Leistes,Leistes loyca
Aves,Passeriformes,Muscicapidae,Muscicapa,Muscicapa striata
Aves,Galliformes,Phasianidae,Perdix,Perdix perdix
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia borin
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,
Aves,Passeriformes,Cardinalidae,Cardinalis,Cardinalis cardinalis
Aves,Gruiformes,Rallidae,Rallus,Rallus aquaticus
Aves,Passeriformes,Mohouidae,Mohoua,Mohoua ochrocephala
Aves,Passeriformes,Cettiidae,Horornis,Horornis acanthizoides
Aves,Accipitriformes,Accipitridae,Buteo,Buteo buteo
Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus plumosus
Aves,Passeriformes,Turdidae,Zoothera,Zoothera dauma
Aves,Apodiformes,,,
Aves,Passeriformes,Vireonidae,Vireo,Vireo griseus
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Passeriformes,Corvidae,Corvus,Corvus brachyrhynchos
Aves,Passeriformes,Passeridae,Passer,Passer iagoensis
Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus sandvicensis
Aves,Passeriformes,,,
Aves,Passeriformes,Muscicapidae,Sholicola,Sholicola major
Aves,Otidiformes,Otididae,Chlamydotis,Chlamydotis macqueenii
Aves,Psittaciformes,Psittacidae,Amazona,Amazona rhodocorytha
Aves,Anseriformes,Anatidae,Anas,
Aves,Passeriformes,Icteridae,Agelaius,Agelaius phoeniceus
Aves,Passeriformes,Sylviidae,Curruca,Curruca cantillans
Aves,Piciformes,Picidae,Dendrocopos,Dendrocopos syriacus
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Cotingidae,Phytotoma,Phytotoma rutila
Aves,Tinamiformes,Tinamidae,Eudromia,Eudromia elegans
Aves,Passeriformes,Paridae,Poecile,Poecile gambeli
Aves,Passeriformes,,,
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus bonelli
Aves,Gruiformes,Rallidae,Rallus,Rallus aquaticus
Aves,Galliformes,Phasianidae,Syrmaticus,Syrmaticus soemmerringii
Aves,Passeriformes,Cettiidae,Urosphena,Urosphena squameiceps
Aves,Accipitriformes,Accipitridae,Neophron,Neophron percnopterus
Aves,Passeriformes,Vangidae,Philentoma,Philentoma pyrhoptera
Aves,Charadriiformes,Charadriidae,Elseyornis,Elseyornis melanops
Aves,Musophagiformes,Musophagidae,Corythaixoides,Corythaixoides concolor
Aves,Passeriformes,Parulidae,Basileuterus,Basileuterus rufifrons
Aves,Passeriformes,Petroicidae,Microeca,Microeca papuana
Aves,Passeriformes,Tyrannidae,Knipolegus,Knipolegus poecilocercus
Aves,Otidiformes,Otididae,Chlamydotis,Chlamydotis macqueenii
Aves,Pelecaniformes,Ardeidae,Ardea,Ardea cinerea
Aves,Charadriiformes,Scolopacidae,Tringa,Tringa stagnatilis
Aves,Piciformes,Picidae,Dendrocopos,Dendrocopos leucotos
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Passeriformes,Tyrannidae,Muscisaxicola,Muscisaxicola flavinucha
Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche chlororhynchos
Aves,Passeriformes,Locustellidae,Locustella,Locustella lanceolata
Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus lobatus
Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola maurus
Aves,Passeriformes,,,
Aves,Apodiformes,Trochilidae,Campylopterus,Campylopterus largipennis
Aves,Passeriformes,Bombycillidae,Bombycilla,Bombycilla garrulus
Aves,Passeriformes,Regulidae,Regulus,Regulus goodfellowi
Aves,Coraciiformes,Alcedinidae,Alcedo,Alcedo quadribrachys
Aves,Charadriiformes,Laridae,Anous,Anous stolidus
Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula hyperythra
Aves,Columbiformes,Columbidae,Treron,Treron sieboldii
Aves,Passeriformes,Passerellidae,Arremonops,Arremonops rufivirgatus
Aves,Anseriformes,Anatidae,Bucephala,Bucephala clangula
Aves,Charadriiformes,Scolopacidae,Tringa,Tringa semipalmata
Aves,Charadriiformes,Dromadidae,Dromas,Dromas ardeola
Aves,Passeriformes,Parulidae,Basileuterus,Basileuterus culicivorus
Aves,Passeriformes,Furnariidae,Xenops,Xenops minutus
Aves,Accipitriformes,Accipitridae,Circus,Circus cyaneus
Aves,Passeriformes,,,
Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus taiti
Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe melanura
Aves,Passeriformes,Sylviidae,Curruca,Curruca iberia
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Passeriformes,Icteridae,Leistes,Leistes superciliaris
Aves,Passeriformes,Thraupidae,Sicalis,Sicalis luteola
Aves,Passeriformes,,,
Aves,Passeriformes,Pipridae,Ceratopipra,Ceratopipra erythrocephala
Aves,Procellariiformes,Procellariidae,Ardenna,Ardenna gravis
Aves,Strigiformes,Strigidae,Ninox,Ninox philippensis
Aves,Psittaciformes,Psittaculidae,Bolbopsittacus,Bolbopsittacus lunulatus
Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora grisea
Aves,Cuculiformes,Cuculidae,Coccyzus,Coccyzus minor
Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus
Aves,Passeriformes,Muscicapidae,Calliope,Calliope calliope
Aves,Passeriformes,,,
Aves,Charadriiformes,Laridae,Rissa,Rissa tridactyla
Aves,Columbiformes,Columbidae,Columba,Columba oenas
Aves,Passeriformes,Parulidae,Protonotaria,Protonotaria citrea
Aves,Passeriformes,Thraupidae,Tangara,Tangara florida
Aves,Apodiformes,Trochilidae,Heliomaster,Heliomaster longirostris
Aves,Apodiformes,Trochilidae,Chlorostilbon,Chlorostilbon assimilis
Aves,Passeriformes,Tityridae,Onychorhynchus,Onychorhynchus coronatus
Aves,Passeriformes,,,
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes pachyrhynchus
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza godlewskii
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza godlewskii
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus baroli
Aves,Passeriformes,Paridae,Parus,Parus monticolus
Aves,Pelecaniformes,Ardeidae,Ixobrychus,Ixobrychus minutus
Aves,Passeriformes,Parulidae,Setophaga,Setophaga adelaidae
Aves,Columbiformes,Columbidae,Geopelia,Geopelia cuneata
Aves,Passeriformes,Motacillidae,Motacilla,Motacilla alba
Aves,Charadriiformes,Laridae,Larus,Larus crassirostris
Aves,Passeriformes,Acanthizidae,Aethomyias,Aethomyias perspicillatus
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Paridae,Poecile,Poecile palustris
Aves,Passeriformes,Fringillidae,Loxia,Loxia curvirostra
Aves,Cuculiformes,Cuculidae,Piaya,Piaya cayana
Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon pileata
Aves,Passeriformes,Passerellidae,Spizella,Spizella passerina
Aves,Passeriformes,Parulidae,Parkesia,Parkesia noveboracensis
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus trochilus
Aves,Charadriiformes,Scolopacidae,Limosa,Limosa haemastica
Aves,Charadriiformes,Laridae,Larus,Larus belcheri
Aves,Passeriformes,Thraupidae,Sporophila,Sporophila americana
